3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_mia_eval_summary.txt,mis,0.140843911897885
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_mia_eval_summary.txt,correct,0.147476921334315
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_mir_eval_summary.txt,over,0.248882811888985
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_mir_eval_summary.txt,under,0.0386559222431681
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_mir_eval_summary.txt,mis,0.409906229014798
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_mir_eval_summary.txt,correct,0.302555036853049
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_puddle_eval_summary.txt,over,0.640460953028207
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_puddle_eval_summary.txt,under,0.00205098746753614
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_puddle_eval_summary.txt,mis,0.0284899823892858
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Japanese_p_puddle_eval_summary.txt,correct,0.328998077114971
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_base0_eval_summary.txt,over,0
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_base0_eval_summary.txt,under,0.94170096727134
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_base0_eval_summary.txt,mis,0
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_base0_eval_summary.txt,correct,0.0582990327286602
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_base1_eval_summary.txt,over,0.980827075829184
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_base1_eval_summary.txt,under,0
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_base1_eval_summary.txt,mis,0
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_base1_eval_summary.txt,correct,0.0191729241708164
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_base6_eval_summary.txt,over,0.0673491373155164
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_base6_eval_summary.txt,under,0.108690362358328
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_base6_eval_summary.txt,mis,0.744076933885799
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_base6_eval_summary.txt,correct,0.0798835664403569
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_btpa_eval_summary.txt,over,0.119535179682618
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_btpa_eval_summary.txt,under,0.196748953845837
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_btpa_eval_summary.txt,mis,0.489439069445444
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_btpa_eval_summary.txt,correct,0.1942767970261
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_btpr_eval_summary.txt,over,0.358218264943468
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_btpr_eval_summary.txt,under,0.0072599614553738
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_btpr_eval_summary.txt,mis,0.467171379644005
